,날짜,경기타입,홈경기,상대,승패,결과,타순,Pos.,GS,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,NP,avLI,RE24,WPA
83,2006-04-23,SS,1,현대,승리, 1:9,8,0,1,3,3,1,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0.205,0.273,0.256,0.529,0,,,
84,2006-04-25,SS,0,두산,패배, 3:4,8,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.186,0.250,0.233,0.483,0,,,
85,2006-04-26,SS,0,두산,패배, 1:6,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.182,0.245,0.227,0.472,0,,,
86,2006-04-27,SS,0,두산,패배, 1:2,8,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.174,0.235,0.217,0.452,0,,,
87,2006-04-28,SS,1,한화,승리, 5:9,9,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.167,0.226,0.208,0.434,0,,,
88,2006-04-29,SS,1,한화,패배, 6:5,9,0,1,4,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.173,0.241,0.212,0.453,0,,,
89,2006-04-30,SS,1,한화,승리, 3:8,9,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.167,0.233,0.204,0.437,0,,,
90,2006-05-02,SS,0,현대,패배, 4:6,8,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.161,0.226,0.196,0.422,0,,,
91,2006-05-04,SS,0,현대,패배, 4:5,8,0,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.167,0.227,0.200,0.427,0,,,
92,2006-05-05,SS,0,SK,패배, 1:3,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0.224,0.197,0.421,0,,,
93,2006-05-07,SS,0,SK,패배, 5:9,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0.221,0.194,0.415,0,,,
94,2006-05-09,SS,1,두산,패배, 1:0,8,0,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.169,0.225,0.200,0.425,0,,,
95,2006-05-11,SS,1,두산,승리, 0:1,9,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.164,0.219,0.194,0.413,0,,,
96,2006-05-12,SS,0,한화,패배, 0:1,9,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.213,0.188,0.401,0,,,
97,2006-05-13,SS,0,한화,패배, 3:7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.213,0.188,0.401,0,,,
98,2006-05-14,SS,0,한화,패배, 4:8,8,0,1,2,2,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0.169,0.221,0.211,0.432,0,,,
99,2006-05-16,SS,0,LG,패배, 1:4,9,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.178,0.228,0.219,0.447,0,,,
100,2006-05-17,SS,0,LG,패배, 2:3,9,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.171,0.220,0.211,0.431,0,,,
101,2006-05-18,SS,0,LG,패배, 0:2,9,0,1,3,3,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.190,0.235,0.228,0.463,0,,,
102,2006-05-20,SS,1,삼성,승리, 0:1,9,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.227,0.220,0.447,0,,,
103,2006-05-21,SS,1,삼성,패배, 4:0,9,0,1,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0.202,0.244,0.238,0.482,0,,,
104,2006-05-23,SS,1,KIA,승리, 1:2,9,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.195,0.237,0.230,0.467,0,,,
105,2006-05-24,SS,1,KIA,승리, 1:3,9,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.191,0.240,0.225,0.465,0,,,
106,2006-05-25,SS,1,KIA,패배, 4:1,9,0,1,3,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.196,0.250,0.228,0.478,0,,,
107,2006-05-26,SS,0,한화,승리, 7:4,8,0,1,4,4,1,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0.208,0.260,0.240,0.500,0,,,
108,2006-05-28,SS,0,한화,패배, 2:7,8,0,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.212,0.262,0.242,0.504,0,,,
109,2006-05-30,SS,1,삼성,패배, 11:6,7,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.204,0.252,0.233,0.485,0,,,
110,2006-05-31,SS,1,삼성,승리, 0:1,8,0,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.208,0.254,0.236,0.490,0,,,
111,2006-06-01,SS,1,삼성,패배, 6:1,8,0,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.211,0.256,0.239,0.495,0,,,
112,2006-06-02,SS,1,SK,패배, 4:2,8,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.252,0.234,0.486,0,,,
113,2006-06-03,SS,1,SK,승리, 3:4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.252,0.234,0.486,0,,,
114,2006-06-04,SS,1,SK,승리, 7:9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.252,0.234,0.486,0,,,
115,2006-06-06,SS,0,KIA,승리, 5:4,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.250,0.232,0.482,0,,,
116,2006-06-07,SS,0,KIA,패배, 4:5,7,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.212,0.256,0.239,0.495,0,,,
117,2006-06-08,SS,0,KIA,패배, 8:17,9,0,0,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.216,0.258,0.241,0.499,0,,,
118,2006-06-11,SS,0,두산,패배, 3:4,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0.256,0.239,0.495,0,,,
119,2006-06-13,SS,1,LG,승리, 2:4,7,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210,0.252,0.235,0.487,0,,,
120,2006-06-15,SS,1,LG,승리, 6:8,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.207,0.248,0.231,0.479,0,,,
121,2006-06-16,SS,1,현대,승리, 7:9,8,0,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.208,0.248,0.232,0.480,0,,,
122,2006-06-17,SS,1,현대,승리, 4:5,9,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.213,0.252,0.236,0.488,0,,,
123,2006-06-18,SS,1,현대,승리, 5:7,9,0,1,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.215,0.252,0.238,0.490,0,,,
124,2006-06-20,SS,0,삼성,승리, 9:6,9,0,1,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.209,0.245,0.231,0.476,0,,,
125,2006-06-21,SS,0,삼성,패배, 3:5,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.207,0.243,0.230,0.473,0,,,
126,2006-06-23,SS,0,SK,패배, 3:3,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.204,0.240,0.226,0.466,0,,,
127,2006-06-24,SS,0,SK,승리, 3:1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.240,0.226,0.466,0,,,
128,2006-06-25,SS,0,SK,패배, 1:2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.240,0.226,0.466,0,,,
129,2006-06-27,SS,1,KIA,승리, 1:3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.240,0.226,0.466,0,,,
130,2006-06-28,SS,1,KIA,승리, 4:6,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.238,0.225,0.463,0,,,
131,2006-06-29,SS,1,KIA,승리, 0:2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.238,0.225,0.463,0,,,
132,2006-07-02,SS,1,두산,패배, 11:8,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.199,0.233,0.220,0.453,0,,,
133,2006-07-05,SS,0,현대,패배, 4:5,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.194,0.229,0.215,0.444,0,,,
134,2006-07-07,SS,0,LG,승리, 5:0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0.227,0.214,0.441,0,,,
135,2006-07-08,SS,0,LG,패배, 3:4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0.227,0.214,0.441,0,,,
136,2006-07-09,SS,0,LG,승리, 2:1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0.227,0.214,0.441,0,,,
137,2006-07-13,SS,1,한화,승리, 1:5,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.192,0.226,0.212,0.438,0,,,
138,2006-07-15,SS,1,삼성,패배, 8:0,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.189,0.223,0.209,0.432,0,,,
139,2006-07-16,SS,1,삼성,승리, 0:14,8,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.228,0.215,0.443,0,,,
140,2006-07-25,SS,0,한화,패배, 3:11,7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.193,0.231,0.213,0.444,0,,,
141,2006-07-28,SS,1,LG,승리, 3:9,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.230,0.212,0.442,0,,,
142,2006-07-30,SS,1,LG,패배, 7:7,9,0,1,4,4,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.194,0.230,0.219,0.449,0,,,
143,2006-08-01,SS,1,한화,패배, 5:3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.230,0.219,0.449,0,,,
144,2006-08-02,SS,1,한화,패배, 1:0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.230,0.219,0.449,0,,,
145,2006-08-04,SS,0,SK,패배, 5:11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.230,0.219,0.449,0,,,
146,2006-08-05,SS,0,SK,패배, 3:4,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.229,0.218,0.447,0,,,
147,2006-08-06,SS,0,SK,패배, 4:9,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.192,0.228,0.218,0.446,0,,,
148,2006-08-08,SS,1,현대,패배, 8:6,8,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.197,0.232,0.223,0.455,0,,,
149,2006-08-09,SS,1,현대,승리, 0:4,5,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.203,0.237,0.228,0.465,0,,,
150,2006-08-10,SS,1,현대,패배, 4:3,9,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.234,0.225,0.459,0,,,
151,2006-08-11,SS,1,두산,승리, 4:5,9,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.230,0.221,0.451,0,,,
152,2006-08-15,SS,0,LG,승리, 4:3,9,0,1,4,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.204,0.236,0.228,0.464,0,,,
