,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
151,2021-04-15,SS,1,LG,패배, 6:4,0,1.0,1,1,1.00,6,5,2,1,0,0,1,0,0,2,27,1.57,0.308,0.367,0.713,2.57,1.11,-0.45,-0.089,,,4일
152,2021-04-16,SS,0,KT,패배, 4:8,0,1.0,2,2,0.80,5,5,2,0,0,0,0,0,0,2,23,1.63,0.323,0.371,0.726,4.50,1.54,0.30,-0.003,,L,1일
153,2021-04-21,SS,0,한화,패배, 3:4,0,0.2,4,4,4.00,7,5,4,1,0,0,2,1,0,0,27,2.19,0.389,0.452,0.896,8.31,1.43,-3.51,-0.474,BLHD,L,5일
154,2021-04-22,SS,0,한화,승리, 8:3,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,10,1.97,0.359,0.422,0.832,7.45,0.19,0.55,0.014,,,1일
155,2021-04-24,SS,1,SSG,패배, 5:4,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,14,1.88,0.349,0.408,0.803,6.75,1.24,0.55,0.088,,,2일
156,2021-04-25,SS,1,SSG,승리, 3:4,0,0.2,1,1,1.00,6,4,2,0,0,0,2,0,0,2,26,2.12,0.362,0.436,0.840,7.15,1.60,-1.27,-0.135,,,1일
157,2021-04-27,SS,1,두산,승리, 4:5,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,4,2.06,0.354,0.429,0.825,6.94,4.10,0.46,0.105,,HD,2일
158,2021-04-28,SS,1,두산,승리, 4:5,0,1.0,0,0,0.00,4,3,0,0,0,0,1,0,0,1,21,1.97,0.333,0.417,0.790,6.39,3.09,0.55,0.137,,,1일
159,2021-04-30,SS,0,NC,승리, 4:3,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,14,1.90,0.327,0.406,0.770,5.93,1.30,0.55,0.055,,HD,2일
160,2021-05-06,SS,1,KT,승리, 4:6,0,1.0,0,0,0.00,4,4,1,1,0,0,0,0,0,1,16,1.84,0.322,0.397,0.770,5.52,1.98,0.55,0.080,,HD,6일
161,2021-05-09,SS,0,SSG,패배, 3:4,0,2.0,0,0,0.00,8,7,1,0,0,0,1,0,0,1,31,1.74,0.303,0.382,0.730,4.86,0.39,1.11,0.044,,,3일
162,2021-05-11,SS,0,두산,패배, 2:3,0,0.2,0,0,0.00,3,2,0,0,0,0,1,0,0,0,10,1.73,0.294,0.380,0.718,4.67,0.57,0.33,0.023,,,2일
163,2021-05-12,SS,0,두산,승리, 3:0,0,0.2,0,0,0.00,3,2,1,0,0,0,0,0,0,0,11,1.72,0.300,0.383,0.726,4.50,3.31,0.19,0.029,,HD,1일
164,2021-05-14,SS,1,한화,패배, 6:1,0,0.1,0,0,0.85,3,1,1,0,0,0,1,0,0,0,12,1.80,0.310,0.393,0.745,4.42,0.73,-1.09,-0.045,,,2일
165,2021-05-18,SS,0,삼성,승리, 15:3,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,9,1.71,0.297,0.379,0.717,4.19,0.02,0.55,0.001,,,4일
166,2021-05-22,SS,1,NC,승리, 6:13,0,1.0,2,2,2.00,7,7,4,0,0,0,0,0,0,2,26,1.82,0.321,0.394,0.752,4.87,0.32,-1.45,-0.004,,,4일
167,2021-05-23,SS,1,NC,승리, 4:7,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,1,7,1.76,0.313,0.385,0.734,4.71,2.42,1.76,0.120,,HD,1일
168,2021-05-26,SS,0,KIA,패배, 2:3,0,1.0,0,0,0.00,3,2,0,0,0,0,1,0,0,1,12,1.73,0.306,0.384,0.725,4.50,0.68,0.55,0.031,,,3일
169,2021-05-28,SS,0,LG,패배, 1:3,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,14,1.65,0.295,0.373,0.703,4.30,0.62,0.55,0.047,,,2일
170,2021-05-29,SS,0,LG,승리, 7:2,0,1.1,0,0,0.00,4,4,0,0,0,0,0,0,0,1,18,1.56,0.283,0.358,0.673,4.07,1.45,1.02,0.148,,HD,1일
171,2021-06-03,SS,1,롯데,승리, 4:9,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,2,9,1.50,0.274,0.349,0.654,3.91,1.76,2.49,0.130,,HD,5일
