,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
64,2018-08-14,SS,0,삼성,승리, 11:10,1,5.0,2,2,1.50,20,19,4,1,0,0,0,0,1,3,69,1.33,0.275,0.332,0.707,3.95,0.40,1.44,0.095,54,,6일
65,2019-03-26,SS,0,두산,패배, 2:7,1,5.0,0,0,0.00,18,16,2,0,0,0,2,0,0,2,90,0.80,0.125,0.222,0.347,0.00,0.91,2.60,0.288,63,,7+일
66,2019-03-31,SS,1,SK,패배, 8:7,1,6.0,1,1,1.00,23,22,3,1,0,1,0,0,1,9,82,0.64,0.132,0.195,0.432,0.82,1.09,2.12,0.247,71,,5일
67,2019-04-06,SS,0,KIA,승리, 14:4,1,5.0,3,3,3.00,25,21,7,0,0,0,3,0,0,4,93,1.06,0.203,0.273,0.544,2.25,1.26,-0.40,-0.115,42,W,6일
68,2019-04-13,SS,1,한화,승리, 3:5,1,6.0,0,0,0.00,23,20,5,0,0,0,2,0,0,4,82,1.09,0.215,0.284,0.550,1.64,0.80,3.12,0.184,64,W,7일
69,2019-04-19,SS,0,LG,승리, 13:3,1,6.0,3,3,3.00,25,24,7,1,0,0,1,0,0,6,93,1.14,0.233,0.292,0.574,2.25,0.51,0.12,0.056,51,W,6일
70,2019-04-25,SS,1,두산,승리, 6:9,1,1.1,5,5,5.00,11,9,5,2,0,2,2,0,0,1,44,1.33,0.259,0.323,0.698,3.68,0.91,-5.49,-0.375,23,,6일
71,2019-05-01,SS,0,SK,패배, 0:2,1,7.0,0,0,0.00,23,23,3,0,0,0,0,0,0,1,88,1.16,0.237,0.293,0.626,2.97,1.15,3.64,0.443,72,,6일
72,2019-05-07,SS,1,LG,패배, 12:10,1,4.1,7,7,7.00,25,24,12,2,0,0,1,0,0,3,96,1.35,0.277,0.326,0.697,4.20,1.42,-4.93,-0.496,13,,6일
73,2019-05-18,SS,1,롯데,승리, 1:13,1,7.0,1,1,1.00,26,26,3,0,0,0,0,0,0,7,102,1.22,0.254,0.298,0.633,3.78,0.20,2.64,0.136,74,W,7+일
74,2019-05-24,SS,0,삼성,승리, 10:5,1,6.0,3,3,3.00,26,24,7,0,0,1,2,0,0,6,94,1.25,0.258,0.304,0.648,3.86,1.12,0.12,-0.006,50,W,6일
75,2019-05-30,SS,1,LG,패배, 6:3,1,6.0,1,1,1.00,24,24,6,1,0,0,0,0,0,2,98,1.22,0.258,0.298,0.637,3.62,0.98,2.12,0.222,58,,6일
76,2019-06-05,SS,1,SK,패배, 6:2,1,6.0,5,5,5.00,30,26,8,1,0,0,3,0,1,5,98,1.28,0.263,0.309,0.649,3.97,1.06,-1.88,-0.308,38,L,6일
77,2019-06-11,SS,0,NC,승리, 9:8,1,4.0,8,5,7.50,24,21,10,1,0,0,1,0,0,2,83,1.36,0.279,0.321,0.675,4.39,0.92,-5.60,-0.526,17,,6일
78,2019-06-22,SS,0,롯데,패배, 1:4,1,6.0,3,3,3.00,29,26,9,2,0,0,2,0,0,6,103,1.40,0.284,0.327,0.686,4.40,0.84,0.12,-0.093,46,L,7+일
79,2019-06-28,SS,0,한화,승리, 6:5,1,6.0,4,2,4.00,26,24,5,2,0,0,2,0,0,4,95,1.38,0.279,0.323,0.678,4.30,1.16,-0.88,-0.135,52,W,6일
80,2019-07-04,SS,1,두산,패배, 4:1,1,7.0,3,3,3.00,27,24,4,0,0,1,2,0,0,5,89,1.34,0.271,0.317,0.667,4.26,0.71,0.64,-0.011,60,L,6일
81,2019-07-13,SS,0,SK,패배, 2:4,1,5.1,4,3,4.00,25,23,8,0,0,0,2,0,0,2,90,1.37,0.276,0.322,0.672,4.31,1.66,-1.82,-0.330,38,L,7+일
82,2019-07-27,SS,1,NC,승리, 1:4,1,6.0,1,1,1.00,22,20,5,3,0,0,2,0,0,2,87,1.36,0.275,0.322,0.675,4.14,0.84,2.12,0.203,58,W,7+일
83,2019-08-03,SS,1,KT,패배, 7:1,1,6.0,5,4,4.30,28,24,8,3,0,0,2,0,0,3,94,1.38,0.278,0.325,0.684,4.25,0.72,-2.00,-0.226,39,L,7일
84,2019-08-09,SS,1,SK,승리, 4:5,1,5.0,3,3,2.00,24,20,5,1,0,0,3,0,1,3,91,1.39,0.277,0.328,0.684,4.30,1.13,0.16,0.024,45,,6일
85,2019-08-15,SS,1,NC,승리, 3:4,1,6.2,3,3,3.00,30,28,7,3,1,0,1,0,1,2,95,1.38,0.275,0.326,0.686,4.28,0.87,0.20,-0.050,49,,6일
86,2019-08-21,SS,0,KT,승리, 8:1,1,7.2,1,1,1.00,29,29,6,0,1,0,0,0,0,5,93,1.34,0.271,0.320,0.675,4.09,0.82,1.72,0.276,68,W,6일
87,2019-08-27,SS,0,한화,승리, 15:0,1,6.0,0,0,0.00,24,23,6,1,0,0,1,0,0,6,88,1.33,0.271,0.319,0.672,3.91,0.86,3.12,0.212,65,W,6일
88,2019-09-01,SS,0,NC,패배, 2:4,1,6.0,2,0,2.00,23,23,7,1,0,0,0,0,0,1,88,1.33,0.272,0.318,0.671,3.74,1.26,1.12,0.072,55,,5일
89,2019-09-07,SS,0,KIA,승리, 7:3,1,7.0,1,1,1.00,25,25,5,1,0,0,0,0,0,5,100,1.30,0.269,0.313,0.661,3.62,0.73,2.64,0.211,68,W,6일
90,2019-09-13,SS,1,LG,패배, 4:1,1,7.0,0,0,0.00,26,24,4,2,0,0,2,0,0,5,100,1.28,0.265,0.310,0.654,3.45,1.15,3.64,0.443,72,,6일
91,2019-09-20,SS,0,SK,승리, 5:1,1,6.0,1,1,1.00,25,23,8,0,0,0,0,0,1,4,91,1.28,0.268,0.312,0.656,3.38,1.38,2.12,0.254,56,W,7일
92,2020-05-07,SS,0,KIA,패배, 5:8,1,5.0,2,2,2.00,24,22,9,2,0,0,2,0,0,4,98,2.20,0.409,0.458,0.958,3.60,1.58,0.92,0.129,43,,7+일
93,2020-05-13,SS,1,삼성,패배, 5:0,1,7.1,4,2,3.50,27,26,4,1,0,0,0,0,0,6,89,1.22,0.271,0.300,0.633,2.92,0.79,0.60,0.057,64,L,6일
94,2020-05-19,SS,1,SK,승리, 6:11,1,2.2,5,4,5.00,17,13,4,1,0,0,4,0,0,2,69,1.53,0.279,0.343,0.687,4.80,1.08,-3.87,-0.234,30,,6일
95,2020-05-24,SS,0,롯데,패배, 0:2,1,6.0,1,1,1.00,23,23,5,1,0,0,0,0,0,3,70,1.33,0.262,0.311,0.632,3.86,0.78,2.50,0.170,61,L,5일
96,2020-05-30,SS,1,KT,승리, 3:14,1,6.0,2,2,2.00,22,21,5,0,0,1,0,0,0,5,82,1.22,0.257,0.297,0.630,3.67,0.92,0.50,0.075,59,W,6일
97,2020-06-05,SS,1,LG,승리, 3:6,1,7.0,2,2,2.00,26,26,5,0,0,1,0,0,0,4,92,1.12,0.244,0.277,0.605,3.44,0.48,2.09,0.165,63,W,6일
98,2020-06-11,SS,0,삼성,패배, 3:6,1,5.0,6,6,6.00,24,22,6,0,0,3,0,0,2,2,76,1.13,0.248,0.286,0.665,4.38,0.56,-3.08,-0.298,33,L,6일
99,2020-06-17,SS,1,롯데,승리, 3:4,1,6.2,3,3,3.00,28,26,9,2,0,1,1,0,1,5,101,1.18,0.263,0.302,0.704,4.34,0.86,0.84,0.001,48,,6일
100,2020-06-23,SS,0,LG,승리, 8:3,1,6.0,2,2,2.00,29,27,9,2,0,0,2,1,0,4,96,1.26,0.272,0.312,0.715,4.18,0.93,0.50,0.084,48,W,6일
